Bell No,Actual Time,Contest Model,HawkEar Model,RWP Model,Metronomic Model
12,855480,855475,855474,855476,855309
1,855700,855696,855695,855697,855530
10,855940,855916,855915,855919,855751
2,856130,856137,856136,856140,855971
11,856360,856358,856356,856362,856192
3,856590,856579,856577,856583,856413
9,856750,856800,856797,856804,856634
5,857020,857021,857018,857026,856855
7,857280,857241,857238,857247,857075
4,857650,857662,857667,857650,857517
8,857880,857883,857888,857871,857738
12,858100,858103,858108,858091,857958
6,858280,858323,858328,858312,858179
10,858550,858543,858548,858533,858400
1,858780,858763,858768,858754,858621
11,858990,858983,858988,858975,858842
2,859200,859203,859209,859196,859062
9,859370,859423,859429,859417,859283
3,859620,859643,859649,859638,859504
7,859860,859863,859869,859859,859725
5,860080,860083,860089,860080,859946
4,860310,860303,860309,860301,860166
12,860500,860524,860530,860522,860387
8,860750,860744,860750,860743,860608
6,861000,860964,860970,860964,860829
1,861240,861184,861190,861185,861050
10,861440,861404,861410,861406,861270
11,861630,861624,861631,861627,861491
9,861840,861844,861851,861848,861712
2,862050,862064,862071,862069,861933
7,862240,862284,862291,862290,862153
3,862470,862504,862511,862511,862374
5,862750,862724,862731,862732,862595
12,863150,863151,863160,863136,863037
4,863380,863371,863380,863357,863257
6,863590,863591,863599,863579,863478
8,863840,863811,863819,863800,863699
10,864070,864031,864039,864021,863920
1,864280,864251,864259,864242,864141
9,864430,864471,864479,864463,864361
11,864710,864691,864699,864684,864582
7,864840,864910,864919,864906,864803
2,865120,865130,865138,865127,865024
5,865310,865350,865358,865348,865245
3,865540,865570,865578,865569,865465
4,865770,865790,865798,865790,865686
12,866000,866010,866018,866011,865907
8,866240,866230,866238,866232,866128
6,866460,866450,866457,866454,866349
10,866700,866669,866677,866675,866569
9,866910,866889,866897,866896,866790
1,867130,867109,867117,867117,867011
11,867360,867329,867337,867338,867232
2,867500,867549,867557,867559,867452
7,867790,867769,867776,867781,867673
3,867980,867989,867996,868002,867894
5,868210,868208,868216,868223,868115
12,868660,868641,868653,868634,868556
4,868860,868862,868873,868855,868777
6,869040,869082,869092,869076,868998
8,869340,869303,869312,869298,869219
9,869550,869523,869532,869519,869440
10,869770,869744,869752,869740,869660
11,869980,869964,869972,869961,869881
1,870150,870185,870191,870182,870102
7,870390,870405,870411,870404,870323
2,870620,870626,870631,870625,870544
5,870820,870846,870851,870846,870764
3,871020,871067,871071,871067,870985
12,871300,871287,871290,871289,871206
6,871530,871508,871510,871510,871427
4,871720,871728,871730,871731,871647
9,871960,871949,871950,871952,871868
8,872210,872169,872169,872173,872089
10,872370,872390,872389,872395,872310
1,872630,872610,872609,872616,872531
11,872850,872831,872829,872837,872751
7,873060,873051,873049,873058,872972
5,873260,873272,873268,873279,873193
2,873460,873492,873488,873501,873414
3,873720,873713,873708,873722,873635
6,874150,874139,874145,874131,874076
12,874350,874359,874365,874352,874297
9,874560,874579,874585,874573,874518
4,874820,874799,874804,874794,874739
10,874980,875019,875024,875014,874959
8,875240,875240,875244,875235,875180
11,875480,875460,875464,875456,875401
1,875680,875680,875683,875677,875622
5,875850,875900,875903,875897,875842
7,876060,876120,876123,876118,876063
3,876350,876340,876342,876339,876284
2,876570,876561,876562,876560,876505
12,876830,876781,876782,876780,876726
6,877030,877001,877002,877001,876946
4,877270,877221,877221,877222,877167
9,877440,877441,877441,877443,877388
8,877720,877662,877661,877663,877609
10,877820,877882,877881,877884,877830
11,878090,878102,878100,878105,878050
5,878330,878322,878320,878326,878271
1,878570,878542,878540,878546,878492
7,878750,878763,878760,878767,878713
2,878950,878983,878979,878988,878934
3,879190,879203,879199,879209,879154
6,879560,879621,879628,879605,879596
12,879830,879841,879848,879826,879817
9,880050,880060,880067,880047,880038
4,880320,880280,880287,880267,880258
10,880470,880500,880506,880488,880479
8,880740,880719,880726,880709,880700
5,880940,880939,880945,880930,880921
11,881200,881159,881165,881151,881141
7,881360,881379,881384,881372,881362
1,881570,881598,881604,881592,881583
3,881790,881818,881823,881813,881804
2,882040,882038,882043,882034,882025
6,882240,882257,882262,882255,882245
9,882500,882477,882482,882476,882466
12,882710,882697,882701,882697,882687
10,882920,882917,882921,882918,882908
4,883130,883136,883140,883138,883129
5,883320,883356,883360,883359,883349
8,883560,883576,883579,883580,883570
11,883800,883796,883799,883801,883791
1,884040,884015,884018,884022,884012
7,884240,884235,884237,884243,884233
2,884440,884455,884457,884464,884453
3,884700,884674,884676,884684,884674
9,885110,885098,885117,885096,885116
6,885350,885319,885337,885317,885336
10,885520,885541,885556,885539,885557
12,885790,885762,885776,885760,885778
5,885950,885983,885996,885981,885999
4,886200,886205,886215,886203,886220
11,886400,886426,886435,886424,886440
8,886660,886648,886655,886646,886661
7,886820,886869,886874,886867,886882
1,887050,887090,887094,887089,887103
3,887280,887312,887313,887310,887324
2,887550,887533,887533,887531,887544
6,887730,887754,887753,887753,887765
9,887980,887976,887972,887974,887986
12,888250,888197,888192,888196,888207
10,888410,888418,888412,888417,888428
4,888630,888640,888631,888638,888648
5,888860,888861,888851,888860,888869
8,889070,889082,889070,889081,889090
11,889290,889304,889290,889303,889311
7,889560,889525,889510,889524,889531
3,889740,889746,889729,889745,889752
1,890000,889968,889949,889967,889973
2,890210,890189,890168,890188,890194
9,890600,890600,890614,890595,890635
6,890790,890822,890834,890817,890856
10,891000,891043,891054,891039,891077
12,891280,891265,891274,891260,891298
5,891490,891487,891493,891482,891519
4,891710,891708,891713,891704,891739
11,891900,891930,891933,891925,891960
8,892130,892151,892153,892147,892181
3,892380,892373,892373,892369,892402
7,892580,892595,892593,892590,892623
2,892790,892816,892813,892812,892843
1,893000,893038,893033,893034,893064
9,893270,893260,893253,893255,893285
10,893480,893481,893473,893477,893506
6,893700,893703,893692,893699,893727
5,893960,893925,893912,893920,893947
12,894140,894146,894132,894142,894168
11,894360,894368,894352,894364,894389
4,894610,894590,894572,894586,894610
3,894820,894811,894792,894807,894830
8,895020,895033,895012,895029,895051
7,895260,895254,895232,895251,895272
1,895480,895476,895452,895472,895493
2,895720,895698,895671,895694,895714
10,896090,896111,896119,896102,896155
9,896340,896333,896340,896324,896376
5,896570,896554,896560,896546,896597
6,896780,896776,896780,896768,896818
11,896990,896997,897000,896990,897038
12,897220,897219,897220,897212,897259
3,897420,897440,897441,897434,897480
4,897690,897662,897661,897657,897701
7,897850,897883,897881,897879,897922
8,898120,898104,898101,898101,898142
2,898280,898326,898321,898323,898363
1,898510,898547,898542,898545,898584
9,898780,898769,898762,898767,898805
10,898990,898990,898982,898989,899025
6,899190,899212,899202,899211,899246
5,899430,899433,899422,899433,899467
12,899680,899655,899643,899655,899688
11,899830,899876,899863,899877,899909
4,900100,900098,900083,900099,900129
3,900340,900319,900303,900321,900350
8,900550,900541,900523,900543,900571
7,900780,900762,900743,900765,900792
2,900970,900984,900964,900988,901013
1,901240,901205,901184,901210,901233
10,901610,901628,901635,901620,901675
9,901860,901850,901855,901843,901896
5,902100,902071,902076,902065,902117
6,902270,902293,902296,902287,902337
11,902500,902514,902517,902510,902558
12,902750,902736,902737,902732,902779
3,902950,902957,902958,902954,903000
4,903200,903179,903178,903177,903220
7,903430,903401,903399,903399,903441
8,903620,903622,903619,903621,903662
1,903840,903844,903840,903844,903883
2,904080,904065,904060,904066,904104
10,904280,904287,904281,904288,904324
5,904540,904508,904501,904511,904545
9,904690,904730,904722,904733,904766
11,904960,904951,904942,904955,904987
6,905200,905173,905163,905178,905208
3,905370,905395,905383,905400,905428
12,905600,905616,905604,905622,905649
7,905830,905838,905824,905845,905870
4,906070,906059,906045,906067,906091
8,906300,906281,906265,906289,906312
2,906470,906502,906486,906512,906532
1,906730,906724,906706,906734,906753
5,907150,907143,907157,907144,907195
10,907340,907365,907378,907366,907416
11,907580,907588,907599,907589,907636
9,907800,907810,907820,907811,907857
3,908060,908033,908040,908034,908078
6,908280,908256,908261,908256,908299
7,908440,908478,908482,908478,908519
12,908690,908701,908703,908701,908740
8,908910,908923,908924,908923,908961
4,909140,909146,909145,909146,909182
1,909380,909369,909366,909368,909403
2,909560,909591,909586,909590,909623
10,909800,909814,909807,909813,909844
5,910050,910037,910028,910035,910065
9,910280,910259,910249,910258,910286
11,910510,910482,910470,910480,910507
6,910700,910704,910691,910703,910727
3,910930,910927,910912,910925,910948
12,911110,911150,911132,911147,911169
7,911360,911372,911353,911370,911390
8,911620,911595,911574,911592,911611
1,911870,911817,911795,911815,911831
4,912040,912040,912016,912037,912052
2,912240,912263,912237,912259,912273
5,912690,912679,912683,912673,912714
10,912890,912900,912904,912895,912935
11,913130,913122,913125,913117,913156
9,913310,913344,913346,913339,913377
3,913600,913565,913567,913561,913598
6,913800,913787,913788,913783,913818
7,913990,914009,914009,914005,914039
12,914240,914230,914230,914228,914260
1,914480,914452,914451,914450,914481
8,914680,914674,914672,914672,914702
2,914850,914895,914893,914894,914922
4,915100,915117,915114,915116,915143
5,915330,915339,915335,915338,915364
11,915550,915560,915556,915560,915585
10,915790,915782,915777,915782,915806
3,916020,916003,915998,916004,916026
9,916190,916225,916219,916227,916247
7,916470,916447,916440,916449,916468
6,916660,916668,916661,916671,916689
12,916890,916890,916882,916893,916909
8,917100,917112,917103,917115,917130
1,917380,917333,917324,917337,917351
4,917550,917555,917545,917559,917572
2,917760,917777,917766,917781,917793
11,918180,918190,918202,918183,918234
5,918420,918412,918423,918405,918455
3,918640,918633,918643,918627,918676
10,918880,918855,918864,918849,918897
7,919060,919076,919085,919071,919117
9,919290,919298,919306,919293,919338
12,919540,919519,919527,919515,919559
6,919670,919741,919748,919737,919780
1,919960,919963,919969,919959,920001
8,920160,920184,920189,920181,920221
2,920380,920406,920410,920403,920442
4,920610,920627,920631,920625,920663
5,920860,920849,920852,920847,920884
11,921100,921070,921073,921069,921105
10,921280,921292,921294,921291,921325
3,921530,921513,921515,921513,921546
9,921750,921735,921735,921735,921767
7,921970,921956,921956,921957,921988
12,922190,922178,922177,922179,922208
1,922420,922399,922398,922401,922429
6,922590,922621,922619,922623,922650
8,922830,922842,922840,922845,922871
4,923060,923064,923061,923067,923092
2,923300,923285,923281,923289,923312
11,923740,923705,923720,923706,923754
5,923930,923927,923941,923928,923975
3,924140,924149,924161,924150,924196
10,924390,924371,924382,924371,924416
7,924610,924592,924603,924593,924637
9,924810,924814,924824,924815,924858
1,925030,925036,925045,925036,925079
12,925270,925257,925265,925258,925300
8,925450,925479,925486,925480,925520
6,925710,925701,925707,925702,925741
2,925910,925923,925928,925923,925962
4,926120,926144,926148,926145,926183
11,926350,926366,926369,926367,926403
3,926580,926588,926590,926588,926624
5,926780,926810,926811,926810,926845
7,927050,927031,927032,927032,927066
10,927270,927253,927252,927254,927287
9,927450,927475,927473,927475,927507
12,927710,927697,927694,927697,927728
1,927930,927918,927915,927919,927949
8,928110,928140,928136,928140,928170
2,928350,928362,928356,928362,928391
6,928600,928583,928577,928584,928611
4,928850,928805,928798,928806,928832
3,929250,929212,929226,929206,929274
11,929400,929433,929447,929427,929495
7,929640,929654,929667,929649,929715
5,929870,929875,929888,929870,929936
9,930070,930096,930108,930091,930157
10,930320,930317,930329,930313,930378
1,930530,930538,930549,930534,930598
12,930790,930759,930770,930755,930819
2,930930,930981,930990,930977,931040
8,931170,931202,931211,931198,931261
4,931440,931423,931431,931419,931482
6,931630,931644,931651,931641,931702
11,931870,931865,931872,931862,931923
3,932110,932086,932092,932083,932144
5,932320,932307,932313,932305,932365
7,932490,932529,932533,932526,932586
9,932720,932750,932754,932747,932806
1,932970,932971,932974,932969,933027
10,933160,933192,933195,933190,933248
12,933410,933413,933415,933411,933469
8,933610,933634,933636,933633,933690
2,933860,933855,933856,933854,933910
6,934110,934076,934077,934075,934131
4,934360,934298,934297,934297,934352
3,934760,934711,934728,934704,934794
11,934970,934932,934948,934926,935014
7,935110,935153,935168,935147,935235
5,935390,935374,935388,935369,935456
1,935610,935595,935609,935590,935677
9,935760,935816,935829,935812,935897
12,936040,936037,936049,936033,936118
10,936250,936258,936269,936255,936339
2,936460,936479,936489,936477,936560
8,936710,936700,936710,936698,936781
4,936930,936921,936930,936920,937001
6,937140,937142,937150,937141,937222
3,937320,937363,937370,937363,937443
7,937560,937584,937590,937584,937664
11,937810,937806,937811,937806,937885
5,938020,938027,938031,938028,938105
9,938220,938248,938251,938249,938326
1,938460,938469,938471,938471,938547
12,938690,938690,938691,938692,938768
2,938900,938911,938912,938914,938989
10,939110,939132,939132,939135,939209
4,939410,939353,939352,939357,939430
8,939580,939574,939572,939578,939651
6,939840,939795,939793,939800,939872
7,940230,940204,940230,940207,940313
3,940400,940426,940451,940429,940534
5,940600,940649,940671,940651,940755
11,940860,940871,940891,940873,940976
1,941100,941093,941111,941095,941196
9,941310,941316,941332,941317,941417
2,941540,941538,941552,941538,941638
12,941770,941761,941772,941760,941859
4,941970,941983,941992,941982,942080
10,942200,942205,942212,942204,942300
6,942430,942428,942433,942426,942521
8,942640,942650,942653,942648,942742
3,942880,942872,942873,942870,942963
7,943100,943095,943093,943092,943184
5,943310,943317,943314,943313,943404
1,943540,943539,943534,943535,943625
11,943730,943762,943754,943757,943846
9,943960,943984,943974,943979,944067
12,944190,944206,944195,944201,944287
2,944430,944429,944415,944423,944508
10,944640,944651,944635,944645,944729
4,944880,944874,944855,944867,944950
8,945120,945096,945076,945088,945171
6,945380,945318,945296,945310,945391
7,945770,945725,945740,945720,945833
3,945990,945947,945960,945942,946054
1,946180,946169,946181,946165,946275
5,946360,946391,946401,946387,946495
9,946570,946613,946621,946609,946716
11,946830,946835,946842,946831,946937
2,947020,947057,947062,947053,947158
12,947250,947278,947283,947276,947379
4,947470,947500,947503,947498,947599
10,947700,947722,947723,947720,947820
6,947960,947944,947944,947942,948041
8,948190,948166,948164,948164,948262
7,948410,948388,948385,948387,948483
3,948590,948610,948605,948609,948703
5,948820,948832,948826,948831,948924
1,949030,949054,949046,949053,949145
9,949280,949276,949266,949275,949366
2,949490,949498,949487,949498,949586
11,949730,949719,949707,949720,949807
4,949960,949941,949928,949942,950028
12,950150,950163,950148,950164,950249
6,950370,950385,950368,950386,950470
10,950630,950607,950589,950609,950690
8,950860,950829,950809,950831,950911
3,951250,951240,951257,951241,951353
7,951500,951463,951478,951463,951574
1,951680,951685,951698,951686,951794
5,951880,951908,951919,951908,952015
2,952130,952130,952140,952130,952236
9,952350,952352,952360,952353,952457
4,952570,952575,952581,952575,952678
11,952780,952797,952802,952797,952898
6,953020,953020,953022,953020,953119
12,953250,953242,953243,953242,953340
8,953440,953465,953464,953464,953561
10,953700,953687,953684,953687,953781
3,953900,953910,953905,953909,954002
1,954140,954132,954126,954131,954223
7,954380,954354,954346,954354,954444
5,954540,954577,954567,954576,954665
9,954790,954799,954788,954798,954885
2,955000,955022,955008,955021,955106
11,955240,955244,955229,955243,955327
4,955430,955467,955450,955465,955548
12,955710,955689,955670,955688,955769
6,955950,955912,955891,955910,955989
10,956140,956134,956112,956133,956210
8,956380,956356,956332,956355,956431
1,956780,956769,956779,956762,956873
3,956980,956991,957000,956985,957093
5,957230,957213,957221,957207,957314
7,957460,957435,957442,957430,957535
2,957650,957656,957662,957653,957756
9,957900,957878,957883,957875,957976
4,958090,958100,958104,958098,958197
11,958320,958322,958325,958320,958418
6,958530,958544,958546,958543,958639
12,958780,958766,958767,958765,958860
8,959000,958988,958987,958988,959080
10,959200,959210,959208,959210,959301
3,959410,959432,959429,959433,959522
1,959660,959654,959650,959655,959743
5,959870,959876,959871,959878,959964
2,960080,960098,960092,960101,960184
7,960300,960320,960313,960323,960405
4,960510,960542,960533,960546,960626
9,960770,960764,960754,960768,960847
6,960990,960986,960975,960991,961068
11,961230,961208,961196,961213,961288
8,961460,961430,961417,961436,961509
12,961650,961652,961638,961658,961730
10,961870,961874,961858,961881,961951
1,962330,962297,962307,962296,962392
3,962540,962519,962529,962518,962613
2,962770,962741,962750,962741,962834
5,962960,962963,962971,962963,963055
4,963190,963185,963192,963186,963275
7,963380,963407,963413,963408,963496
6,963640,963629,963634,963631,963717
9,963870,963852,963855,963853,963938
8,964110,964074,964076,964076,964159
11,964270,964296,964297,964298,964379
10,964500,964518,964518,964521,964600
12,964740,964740,964739,964743,964821
1,964980,964962,964960,964966,965042
2,965200,965185,965181,965188,965263
3,965400,965407,965402,965411,965483
4,965650,965629,965623,965633,965704
5,965840,965851,965845,965856,965925
6,966040,966073,966066,966078,966146
7,966270,966295,966287,966301,966367
8,966530,966517,966508,966523,966587
9,966740,966740,966729,966746,966808
10,966940,966962,966950,966968,967029
11,967180,967184,967171,967191,967250
12,967440,967406,967392,967413,967470
1,967830,967822,967834,967820,967912
2,968060,968044,968055,968042,968133
3,968240,968266,968276,968265,968354
4,968490,968488,968497,968487,968574
5,968730,968710,968718,968709,968795
6,968920,968932,968939,968931,969016
7,969180,969154,969160,969153,969237
8,969360,969376,969381,969376,969458
9,969590,969598,969602,969598,969678
10,969790,969820,969824,969820,969899
11,970030,970042,970045,970042,970120
12,970310,970264,970266,970264,970341
1,970510,970486,970487,970487,970562
2,970730,970708,970708,970709,970782
3,970930,970930,970929,970931,971003
4,971170,971152,971150,971153,971224
5,971340,971374,971371,971375,971445
6,971560,971596,971592,971597,971665
7,971810,971818,971813,971820,971886
8,972010,972040,972034,972042,972107
9,972280,972262,972255,972264,972328
10,972490,972484,972476,972486,972549
11,972710,972706,972698,972708,972769
12,972940,972928,972919,972931,972990
1,973340,973337,973356,973338,973432
2,973590,973559,973577,973560,973653
3,973790,973782,973798,973783,973873
4,974020,974004,974019,974005,974094
5,974210,974227,974240,974227,974315
6,974430,974449,974461,974449,974536
7,974620,974672,974683,974671,974757
8,974850,974894,974904,974893,974977
9,975130,975117,975125,975116,975198
10,975330,975339,975346,975338,975419
11,975590,975562,975567,975560,975640
12,975800,975784,975788,975782,975861
1,976030,976007,976009,976004,976081
2,976220,976229,976230,976227,976302
3,976420,976452,976451,976449,976523
4,976640,976674,976672,976671,976744
5,976850,976897,976893,976893,976964
6,977090,977119,977114,977115,977185
7,977310,977341,977335,977338,977406
8,977540,977564,977556,977560,977627
9,977830,977786,977777,977782,977848
10,978040,978009,977998,978004,978068
11,978260,978231,978219,978226,978289
12,978510,978454,978440,978449,978510
